Skill Section ID,Skill Section Description,Skill Family ID,Skill Family Description,Skill Group ID,Skill Group Description,Skill ID,Skill Description
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1116762,Acme Packet Net-Net Ent. Session Dir.
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1116763,Acme Packet Net-Net Interact. Sess. Rec.
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1116764,Acme Packet Net-Net Security Gateway
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1116765,Acme Packet Net-Net Session Director
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1116766,Acme Packet Net-Net Session Router
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1116767,Acme Packet Net-Net SIP Multim. Xpress
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1116769,Acme Packet Palladion Com. Ops Monitor
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1116770,Acme Packet Palladion Ent. Com. Ops Mon.
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1116772,Acme-Packet Session-aware Load Balancer
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1116802,Oracle SQL Developer Data Modeler
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1117081,Oracle 12c
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1117192,Oracle Marketing Cloud
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1117193,Oracle Sales Cloud
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1117194,Oracle Service Cloud
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1117195,Oracle Social Cloud
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1117437,Oracle Designer  6.0
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1117438,Oracle Designer/2000
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1117439,Oracle Developer/2000
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1117440,Oracle Developer  6.0
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1117441,Oracle Developer  6i
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1117442,Oracle Enterprise Metadata Management
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1118023,Oracle Automated Installer (AI)
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1118618,Oracle VM Manager
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1118951,Oracle Enterprise Linux 7
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1118952,Oracle Linux OL 5
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1118953,Oracle TopLink
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1119714,Oracle Automatic Storage Man. (ASM)
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1119715,Oracle NoSQL Database
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1119983,Oracle WebCenter Content
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1120504,Oracle Enterprise Mgr Cloud Control 13c
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1120505,Oracle R
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1120786,Oracle Order and Service Management
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1121209,Oracle PL/Scope
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1121510,Oracle Enterprise SBC
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1121906,Oracle SQLcl
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1122032,Oracle RMAN
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1122771,Oracle Communications Session Monitor
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1122772,Oracle Enterprise Operations Monitor
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1122917,Oracle 18c
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1122918,Oracle 18c In-Memory
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1123157,Oracle REST Data Services
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1124028,Oracle Database Appliance
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1124477,Oracle 19c
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1124478,Oracle 19c RAC
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1124959,Osisoft PI 3 System
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1125104,Acme Packet Net-Net Appl. Session Contr.
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1126288,Oracle Cloud Autonomous Database
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1126289,Oracle Database Performance Tunning
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1127834,Oracle 8
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1127835,Oracle Enterprise Manager
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1127836,Oracle IAS (Internet Application Server)
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1127837,Oracle SQL*PLUS
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1127924,Oracle Database
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1128704,ORACLE Infinity
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1129654,Oracle Gateway Mainframe
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1129659,Oracle Gateway Mainframe
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1131375,Oracle 23c
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1131610,Oracle Enterprise Linux 8
1102828,Technologies,1102863,Oracle,1102879,PeopleSoft,1106101,PeopleSoft Campus Solutions
1102828,Technologies,1102863,Oracle,1102879,PeopleSoft,1106102,PeopleSoft Financials
1102828,Technologies,1102863,Oracle,1102879,PeopleSoft,1106103,PeopleSoft HR
1102828,Technologies,1102863,Oracle,1102879,PeopleSoft,1106104,PeopleSoft Payroll
1102828,Technologies,1102863,Oracle,1102879,PeopleSoft,1106105,Peopletools
1102828,Technologies,1102863,Oracle,1102879,PeopleSoft,1112353,PeopleSoft FSI
1102828,Technologies,1102863,Oracle,1102879,PeopleSoft,1113431,PeopleSoft nVision
1102828,Technologies,1102863,Oracle,1102879,PeopleSoft,1127925,Oracle PeopleSoft
1102828,Technologies,1102863,Oracle,1102879,PeopleSoft,1129895,Oracle Peoplesoft Administration
1102828,Technologies,1102863,Oracle,1102881,Siebel,1106134,Siebel
1102828,Technologies,1102863,Oracle,1102881,Siebel,1106141,Siebel 98 Sales
1102828,Technologies,1102863,Oracle,1102881,Siebel,1106142,Siebel 99 CPG
1102828,Technologies,1102863,Oracle,1102881,Siebel,1106143,Siebel Actuate Reports
1102828,Technologies,1102863,Oracle,1102881,Siebel,1106144,Siebel Architect
1102828,Technologies,1102863,Oracle,1102881,Siebel,1106145,Siebel Assignment Manager
1102828,Technologies,1102863,Oracle,1102881,Siebel,1106146,Siebel Call Center
1102828,Technologies,1102863,Oracle,1102881,Siebel,1106147,Siebel Configuration
1102828,Technologies,1102863,Oracle,1102881,Siebel,1106148,Siebel Consumer Goods
1102828,Technologies,1102863,Oracle,1102881,Siebel,1106149,Siebel EAI
1102828,Technologies,1102863,Oracle,1102881,Siebel,1106150,Siebel eCommunications
1102828,Technologies,1102863,Oracle,1102881,Siebel,1106151,Siebel EIM
1102828,Technologies,1102863,Oracle,1102881,Siebel,1106152,Siebel ePharma
1102828,Technologies,1102863,Oracle,1102881,Siebel,1106153,Siebel Finance
1102828,Technologies,1102863,Oracle,1102881,Siebel,1106154,Siebel Loyalty
1102828,Technologies,1102863,Oracle,1102881,Siebel,1106155,Siebel Marketing
1102828,Technologies,1102863,Oracle,1102881,Siebel,1106157,Siebel Product Configuration
1102828,Technologies,1102863,Oracle,1102881,Siebel,1106158,Siebel Public Sector
1102828,Technologies,1102863,Oracle,1102881,Siebel,1106159,Siebel Sales
1102828,Technologies,1102863,Oracle,1102881,Siebel,1106160,Siebel Self Service
1102828,Technologies,1102863,Oracle,1102881,Siebel,1106161,Siebel Server Administration
1102828,Technologies,1102863,Oracle,1102881,Siebel,1106163,Siebel Testing (Automated)
1102828,Technologies,1102863,Oracle,1102881,Siebel,1106164,Siebel UCM
1102828,Technologies,1102863,Oracle,1102881,Siebel,1106165,Siebel Upgrade to 7.x
1102828,Technologies,1102863,Oracle,1102881,Siebel,1106166,Siebel Upgrade to 8.x
1102828,Technologies,1102863,Oracle,1102881,Siebel,1106167,Siebel User Administration
1102828,Technologies,1102863,Oracle,1102881,Siebel,1112610,Siebel CRM
1102828,Technologies,1102863,Oracle,1102881,Siebel,1130197,Siebel Clinical trial mgmt system CTMS
1102828,Technologies,1102863,Oracle,1102881,Siebel,1130198,Siebel CRM On Demand
1102828,Technologies,1102863,Oracle,1102881,Siebel,1130199,Siebel Product Configurator
1102828,Technologies,1102863,Oracle,1102881,Siebel,1130200,Siebel Server Installations
1102828,Technologies,1102863,Oracle,1102881,Siebel,1130201,Siebel SmartScript
1102828,Technologies,1102863,Oracle,1102881,Siebel,1130202,Siebel Task UI
1102828,Technologies,1102863,Oracle,1102881,Siebel,1130203,Siebel Workflow
1102828,Technologies,1102863,Oracle,1102881,Siebel,1130204,Siebel Life Science
1102828,Technologies,1102863,Oracle,1102881,Siebel,1130205,"Siebel Communications, Media & Energy"
1102828,Technologies,1102863,Oracle,1102881,Siebel,1130206,Siebel ERM
1102828,Technologies,1102863,Oracle,1102881,Siebel,1130207,Siebel Field Service
1102828,Technologies,1102863,Oracle,1102881,Siebel,1130208,Siebel PRM
1102828,Technologies,1102863,Oracle,1103051,Oracle SQL,1108061,MySQL Enterprise
1102828,Technologies,1102863,Oracle,1103051,Oracle SQL,1108062,MySQL Monitor
1102828,Technologies,1102863,Oracle,1103051,Oracle SQL,1108063,MySQL Proxy
1102828,Technologies,1102863,Oracle,1103051,Oracle SQL,1108064,MySQL Cluster
1102828,Technologies,1102863,Oracle,1103051,Oracle SQL,1122230,MySQL 5
1102828,Technologies,1102863,Oracle,1103051,Oracle SQL,1128961,MySQL 8
1102828,Technologies,1102863,Oracle,1104400,Oracle Cloud,1119969,Oracle Database Cloud
1102828,Technologies,1102863,Oracle,1104400,Oracle Cloud,1119970,Oracle Document Cloud
1102828,Technologies,1102863,Oracle,1104400,Oracle Cloud,1119971,Oracle Integration Cloud
1102828,Technologies,1102863,Oracle,1104400,Oracle Cloud,1119972,Oracle Java Cloud
1102828,Technologies,1102863,Oracle,1104400,Oracle Cloud,1119973,Oracle Process Cloud
1102828,Technologies,1102863,Oracle,1104400,Oracle Cloud,1119974,Oracle Site Cloud
1102828,Technologies,1102863,Oracle,1104400,Oracle Cloud,1121905,Oracle Cloud Compute Classic
1102828,Technologies,1102863,Oracle,1104400,Oracle Cloud,1122029,Oracle Cloud at Customer
1102828,Technologies,1102863,Oracle,1104400,Oracle Cloud,1122030,Oracle Cloud Machine
1102828,Technologies,1102863,Oracle,1104400,Oracle Cloud,1122031,Oracle Database Exadata Cloud Machine
1102828,Technologies,1102863,Oracle,1104400,Oracle Cloud,1129455,Oracle Cegid Qualiac
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1106168,MS .NET Compact Framework 1.1
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1106169,MS .NET Compact Framework 2.0
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1106170,MS .NET Compact Framework 3.5
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1106195,MS App Fabric
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1106204,MS Commerce Server
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1106205,MS Enterprise Library
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1106206,MS Entity Framework
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1106207,MS F#
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1106209,MS Identity Framework (Geneva)
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1106214,MS J#
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1106215,MS Language-Integrated Query (LINQ)
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1106228,MS Web Services
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1106234,MS nHibernate
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1106235,MS Office addin development in .Net
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1106236,MS Parallels Library
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1106238,MS PLINQ
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1106259,MS WCF
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1106262,MS WinForms
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1106264,MS WWF
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1106283,MS Windows Presentation Found. (WPF)
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1106284,MS Windows Communication Found. (WCF) 3.
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1106285,MS Windows Communication Found. (WCF) 4.
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1106288,MS Windows Presentation Found. (WPF) 3.0
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1106289,MS Windows Communication Found. (WCF)
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1106290,MS Windows Presentation Found. (WPF) 4.0
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1111351,MS .NET C# 4.0
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1111981,MS .NET Compact Framework 4.0
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1111982,MS .NET Compact Framework 4.5
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1112329,MS ADO.NET 2.0
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1112330,MS Enterprise Library 2.0
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1112331,MS Enterprise Library 5.0
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1112332,MS ODP.NET
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1112333,MS WinForms 2.0
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1112334,MS Adomd.Net
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1112338,MS Strongly Typed DataSets (ADO.NET)
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1112354,MS .NET Charting
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1112592,MS MSBuild
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1112593,MS MSTest
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1113503,MS Test Manager
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1113862,MS Windows Identity Foundation
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1113863,MS Managed Extensibility Framew.
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1117183,MS .NET 1.0
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1117184,MS .NET 1.1
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1117185,MS .NET 2.0
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1117186,MS .NET 3.5
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1117187,MS .NET 4.0
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1117188,MS .NET 4.5
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1117352,MS .NET Micro Framework 4.5
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1119564,MS Linq
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1120218,MS RESTful Web API
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1120585,MS .NET Core
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1122209,MS .NET 3.2
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1122759,MS .NET 4.6
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1122760,MS .NET 4.7
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1128554,MS C# 11
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1128555,MS C# 10
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1128556,MS C# 9
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1128557,MS .NET 7
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1128558,MS .NET 6
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1128559,MS .NET 5
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1128560,MS .NET 4.8
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1129350,MS .Net Integration
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1129356,MS .Net Full Stack Development
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1129357,MS .Net Backend
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1129413,MS .NET Multi-platform App UI
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1129801,MS .NET MAUI
1102828,Technologies,1102864,Microsoft,1102882,Microsoft .NET,1129802,MS .NET Blazor
1102828,Technologies,1102864,Microsoft,1102883,Microsoft ASP,1106171,MS ASP
1102828,Technologies,1102864,Microsoft,1102883,Microsoft ASP,1106172,MS ASP V2
1102828,Technologies,1102864,Microsoft,1102883,Microsoft ASP,1106173,MS ASP V3
1102828,Technologies,1102864,Microsoft,1102883,Microsoft ASP,1106174,MS ASP V6
1102828,Technologies,1102864,Microsoft,1102883,Microsoft ASP,1106175,MS ASP.NET
1102828,Technologies,1102864,Microsoft,1102883,Microsoft ASP,1106176,MS ASP.NET 1.0
1102828,Technologies,1102864,Microsoft,1102883,Microsoft ASP,1106177,MS ASP.NET 1.1
1102828,Technologies,1102864,Microsoft,1102883,Microsoft ASP,1106178,MS ASP.NET 2.0
1102828,Technologies,1102864,Microsoft,1102883,Microsoft ASP,1106179,MS ASP.NET MVC
1102828,Technologies,1102864,Microsoft,1102883,Microsoft ASP,1106260,MS Webforms
1102828,Technologies,1102864,Microsoft,1102883,Microsoft ASP,1106261,MS WF
1102828,Technologies,1102864,Microsoft,1102883,Microsoft ASP,1106292,MS Windows Workflow Foundation (WF)
